id,name,year,api_pitch_group,team_name,bat_side_formatted,miss_distance,flawed_percent,perfect_percent,tied_up_percent,avg_x_tied_up,centered_percent,flailed_percent,avg_x_flail,early_percent,avg_y_early,on_time_percent,late_percent,avg_y_late,n_swings,whiff_rate,competitive_percent,over_percent,avg_z_over,lined_up_percent,under_percent,avg_z_under,window_start,window_end,window_num
691016,Tyler Soderstrom,2023,CU,Athletics,L,11.987859756,0.2,0.2,0,,0.8,0.2,14.81737422083064,0.2,18.793128415729573,0.8,0,,5,0.2,1,0.2,-5.476862691774878,0.4,0.4,2.506479471585694,2023-08-19,2023-09-01,21
671218,Heliot Ramos,2023,CU,Giants,R,2.329202584,0.4,0.2,0,,0.4,0.6,6.5496012976107005,0.4,15.171876426290542,0.6,0,,5,0.6,0.6,0.4,-3.932468719846308,0.4,0.2,3.88938941769453,2023-08-19,2023-09-01,21
681146,Jonah Bride,2023,CH,Athletics,R,1.166956836,0.2,0.4,0,,0.8,0.2,7.17365928655741,0.2,18.79496390603699,0.8,0,,5,0.2,1,0.2,-2.191129480756469,0.8,0,,2023-08-19,2023-09-01,21
669289,Santiago Espinal,2023,CU,Blue Jays,R,1.784524068,0.2,0.4,0.2,-4.38711005327006,0.6,0.2,8.30475628830003,0.4,7.589658373127621,0.6,0,,5,0.2,0.8,0.4,-2.3539120683550108,0.6,0,,2023-08-19,2023-09-01,21
502671,Paul Goldschmidt,2023,CH,Cardinals,R,0.7346517,0.2,0.4,0,,0.4,0.6,5.313070871303542,0.2,8.090219249485795,0.6,0.2,-8.518880463568147,5,0.4,0.8,0.4,-2.9944403569492857,0.6,0,,2023-08-19,2023-09-01,21
622666,Johan Camargo,2023,CH,Giants,S,4.48252248,0.2,0,0,,0.4,0.6,7.552284427849745,0.2,10.604587719739309,0.8,0,,5,0.2,0.8,0.2,-2.6522901457151273,0.8,0,,2023-08-19,2023-09-01,21
680779,Henry Davis,2023,FF,Pirates,R,,0,0.6,0.2,-4.342883231406603,0.8,0,,0.4,12.300723243795723,0.6,0,,5,0,1,0,,1,0,,2023-08-19,2023-09-01,21
672695,Geraldo Perdomo,2023,CH,Diamondbacks,S,,0,0.2,0,,0.8,0.2,4.399513119438431,0.2,8.814193196307258,0.8,0,,5,0,1,0,,1,0,,2023-08-19,2023-09-01,21
680776,Jarren Duran,2023,CU,Red Sox,L,2.680696684,0.2,0,0,,0.6,0.4,7.691783630524167,0.4,11.562477218910438,0.4,0.2,-7.003288143783957,5,0.6,1,0.6,-3.243697817357949,0.4,0,,2023-08-19,2023-09-01,21
501659,Abraham Almonte,2023,FF,Mets,L,2.293547328,0,0.2,0.2,-4.523372557451069,0.6,0.2,11.143016372627802,0.2,14.803240179588265,0.8,0,,5,0.2,0.8,0,,1,0,,2023-08-19,2023-09-01,21
671083,Buddy Kennedy,2023,CH,Diamondbacks,R,5.8755048,0,0.2,0,,0.2,0.8,9.773921599589237,0.8,10.85172961825919,0.2,0,,5,0.2,1,0,,0.6,0.4,2.654785642018491,2023-08-19,2023-09-01,21
676116,Ryan Noda,2023,CH,Athletics,L,4.015895664,0.4,0.2,0,,0.4,0.6,9.798508821663248,0.6,14.677554503109038,0.4,0,,5,0.6,1,0.8,-3.404225675276991,0.2,0,,2023-08-19,2023-09-01,21
665877,José Fermín,2023,FF,Cardinals,R,0.761817672,0,0.2,0,,0.4,0.6,6.074906348569953,0,,0.6,0.4,-9.849065956748024,5,0.4,0.8,0,,0.4,0.6,2.80029480640456,2023-08-19,2023-09-01,21
680700,Richie Palacios,2023,CH,Cardinals,L,,0,0.6,0,,1,0,,0,,0.8,0.2,-7.175189379277998,5,0,1,0.2,-2.2459360941127917,0.8,0,,2023-08-19,2023-09-01,21
677800,Wilyer Abreu,2023,CU,Red Sox,L,,0,0.2,0,,0.8,0.2,4.856811944624791,0,,1,0,,5,0,1,0,,0.8,0.2,3.3078877229653285,2023-08-19,2023-09-01,21
607054,Jace Peterson,2023,CU,Diamondbacks,L,3.607646032,0.4,0.2,0.2,-4.877951871431435,0.4,0.4,7.900004859214587,0.6,15.26348714294884,0.4,0,,5,0.6,1,0.6,-4.078603034654366,0.4,0,,2023-08-19,2023-09-01,21
628451,Andy Ibáñez,2023,CH,Tigers,R,0.964786101,0,0.2,0,,0.4,0.6,9.36257161061147,0.2,11.588144595829974,0.8,0,,5,0.6,1,0,,1,0,,2023-08-19,2023-09-01,21
670242,Matt Wallner,2023,CU,Twins,L,0.860887614,0,0.2,0,,1,0,,0.6,9.51254122956686,0.4,0,,5,0.4,0.8,0.4,-3.23758682992195,0.4,0.2,2.0746901292529576,2023-08-19,2023-09-01,21
677941,Jordyn Adams,2023,FF,Angels,R,2.436309828,0,0.2,0,,0.6,0.4,4.971506353840573,0,,0.6,0.4,-12.890416200557087,5,0.2,0.8,0,,0.4,0.6,3.3390163411963525,2023-08-19,2023-09-01,21
670242,Matt Wallner,2023,CH,Twins,L,2.92617642,0.2,0.4,0,,0.8,0.2,4.730273115531148,0.4,9.328928736845992,0.4,0.2,-10.079526640792242,5,0.2,1,0,,0.8,0.2,6.134771189100173,2023-08-19,2023-09-01,21
664901,Danny Mendick,2023,CU,Mets,R,0.45238278,0.2,0,0.2,-4.5783866462214,0.6,0.2,4.11179864653554,0.4,8.842566263446242,0.6,0,,5,0.6,1,0.6,-2.6386076701870382,0.2,0.2,2.399043655680435,2023-08-19,2023-09-01,21
675961,Alika Williams,2023,CU,Pirates,R,,0,0.2,0,,0.4,0.6,6.79705825413966,0.4,9.433219982973613,0.6,0,,5,0,0.8,0,,1,0,,2023-08-19,2023-09-01,21
676609,José Caballero,2023,CU,Mariners,R,6.493989756,0.2,0,0.4,-10.204961581450178,0,0.6,14.114512716054595,0.4,16.489245789193525,0.6,0,,5,0.6,0.8,0.4,-3.924363012303262,0.6,0,,2023-08-19,2023-09-01,21
676946,Matthew Batten,2023,CH,Padres,R,,0,0.25,0,,0.75,0.25,8.309292081232645,0.5,8.504341088175426,0.5,0,,4,0,1,0,,0.5,0.5,2.900406621416129,2023-08-19,2023-09-01,21
663550,Trey Cabbage,2023,CH,Angels,L,2.33941692,0,0,0,,0.5,0.5,7.7746703279256,0.5,16.475073875382652,0.5,0,,4,0.5,1,0.5,-2.3789478046840484,0.5,0,,2023-08-19,2023-09-01,21
691026,Masyn Winn,2023,CH,Cardinals,R,3.950402472,0,0.25,0.25,-4.615661276983385,0.25,0.5,8.709080247291332,0.5,9.20896033955076,0.5,0,,4,0.25,1,0,,1,0,,2023-08-19,2023-09-01,21
643289,Mauricio Dubón,2023,CH,Astros,R,1.747146,0,0,0.25,-4.507618607850457,0.5,0.25,8.929689961952388,0.75,12.872974922488835,0.25,0,,4,0.25,1,0,,1,0,,2023-08-19,2023-09-01,21
608336,Joey Gallo,2023,CU,Twins,L,0.79651047,0,0,0,,0.75,0.25,8.951259780443959,0.5,9.792809699737491,0.25,0.25,-7.611296056774626,4,0.75,0.75,0,,0.5,0.5,3.32144389297937,2023-08-19,2023-09-01,21
624641,Edmundo Sosa,2023,CH,Phillies,R,1.222706388,0.25,0,0,,0.5,0.5,9.03714106937299,0.75,10.508725514131276,0.25,0,,4,0.5,0.75,0.5,-2.5754665709494002,0.5,0,,2023-08-19,2023-09-01,21
678662,Ezequiel Tovar,2023,CH,Rockies,R,,0,0.25,0.25,-4.998229065363606,0.25,0.5,8.37103656603856,0.5,14.51555504699687,0.5,0,,4,0,1,0,,1,0,,2023-08-19,2023-09-01,21
691176,Jasson Domínguez,2023,FF,Yankees,L,,0,0.5,0,,1,0,,0,,0.5,0.5,-7.634387607668081,4,0,1,0,,1,0,,2023-08-19,2023-09-01,21
669224,Austin Wells,2023,FF,Yankees,L,1.094672496,0,0.5,0.25,-4.236595599475969,0.75,0,,0,,1,0,,4,0.25,1,0,,0.75,0.25,4.198144412426877,2023-08-19,2023-09-01,21
622569,Pablo Reyes,2023,CH,Red Sox,R,6.919967316,0.25,0.75,0,,0.75,0.25,13.605366881249477,0.25,15.43792489395962,0.75,0,,4,0.25,1,0.25,-4.033198094597148,0.75,0,,2023-08-19,2023-09-01,21
607680,Kevin Pillar,2023,CH,Braves,R,3.874257024,0,0,0,,0.25,0.75,6.901901265778741,0.5,9.76539624133596,0.25,0.25,-10.61950210098307,4,0.25,1,0,,0.5,0.5,3.1345053631346667,2023-08-19,2023-09-01,21
500743,Miguel Rojas,2023,CH,Dodgers,R,5.723754192,0,0.5,0,,0.75,0.25,11.989729000947516,0.5,10.528166008336715,0.5,0,,4,0.25,0.75,0,,1,0,,2023-08-19,2023-09-01,21
622110,Matt Duffy,2023,CH,Royals,R,4.67903342,0,0,0,,0,1,11.105852680839096,0.75,18.125654592315815,0.25,0,,4,0.75,1,0,,1,0,,2023-08-19,2023-09-01,21
660707,Elehuris Montero,2023,CH,Rockies,R,,0,0,0,,0.5,0.5,4.805517852719504,0.5,9.425579805061256,0.5,0,,4,0,1,0,,0.75,0.25,2.1516728770612774,2023-08-19,2023-09-01,21
595879,Javier Báez,2023,CH,Tigers,R,2.560635864,0.5,0.25,0,,0.5,0.5,8.139164045036908,0.75,9.55848918878126,0.25,0,,4,0.5,1,0.5,-2.9384004400076744,0.5,0,,2023-08-19,2023-09-01,21
656185,Greg Allen,2023,FF,Yankees,L,,0,0.5,0,,0.75,0.25,8.00268941404158,0,,0.5,0.5,-9.71195329693643,4,0,0.75,0,,1,0,,2023-08-19,2023-09-01,21
572204,Trayce Thompson,2023,CU,White Sox,R,3.108096828,0.25,0,0,,0.75,0.25,8.619142705940146,0.75,9.920479655122989,0.25,0,,4,0.25,1,0.25,-2.7419800766510547,0.5,0.25,2.2352982407002293,2023-08-19,2023-09-01,21
686668,Brenton Doyle,2023,CH,Rockies,R,0.776075388,0.25,0.5,0,,0.75,0.25,5.001075308682939,0.5,9.59679345425358,0.5,0,,4,0.25,1,0.25,-2.732867801224247,0.75,0,,2023-08-19,2023-09-01,21
663457,Lars Nootbaar,2023,FF,Cardinals,L,,0,0,0,,0.5,0.5,5.677306575900014,0,,1,0,,4,0,1,0,,0.5,0.5,3.061562711539434,2023-08-19,2023-09-01,21
669357,Nolan Gorman,2023,CH,Cardinals,L,2.215105986,0,0.25,0,,0.5,0.5,9.574220343029346,0.25,7.806600339814096,0.5,0.25,-9.882305601923047,4,0.5,1,0,,0.5,0.5,3.0382612332032894,2023-08-19,2023-09-01,21
605131,Austin Barnes,2023,CH,Dodgers,R,3.139001484,0.25,0,0,,0.25,0.75,6.296423539007006,0.5,8.760581055561962,0.5,0,,4,0.25,1,0.5,-2.7651587800127375,0.25,0.25,2.068846746945802,2023-08-19,2023-09-01,21
595453,Chad Wallach,2023,FF,Angels,R,0.838725252,0,0,0,,0.5,0.5,8.415272664703323,0,,1,0,,4,0.5,1,0.5,-2.351659197251906,0.25,0.25,4.25346765234392,2023-08-19,2023-09-01,21
605119,Brian Anderson,2023,FF,Brewers,R,0.579797289,0,0,0.25,-4.824827768224324,0.5,0.25,5.4743492711578625,0,,0.75,0.25,-7.012205136758081,4,0.75,1,0,,0.25,0.75,3.3488969479973973,2023-08-19,2023-09-01,21
592656,Henry Ramos,2023,FF,Reds,S,1.868459474,0.25,0.25,0,,0.75,0.25,5.678430024084683,0,,0.25,0.75,-13.229092883602892,4,0.5,0.5,0,,0.5,0.5,4.946186084085568,2023-08-19,2023-09-01,21
571912,Luke Maile,2023,CH,Reds,R,1.274087796,0.25,0.25,0,,0.25,0.75,6.430547866681756,0.25,13.857391773012992,0.75,0,,4,0.25,1,0.25,-2.2621073882913607,0.75,0,,2023-08-19,2023-09-01,21
571912,Luke Maile,2023,CU,Reds,R,1.556071928,0.25,0.25,0,,0.5,0.5,8.320860423393178,0.25,15.772899666224658,0.75,0,,4,0.75,0.75,0.5,-2.706723716493271,0.25,0.25,3.979507938994472,2023-08-19,2023-09-01,21
669257,Will Smith,2023,CH,Dodgers,R,,0,0.5,0,,1,0,,0.25,7.011782178416953,0.75,0,,4,0.25,1,0,,0.75,0.25,2.7623892485175725,2023-08-19,2023-09-01,21
672724,Oswald Peraza,2023,CH,Yankees,R,11.24147442,0,0,0,,0.75,0.25,19.428173492324117,0.75,14.86538434636761,0,0.25,-9.267954330870682,4,0.25,0.75,0,,0.75,0.25,2.153397048499161,2023-08-19,2023-09-01,21
640492,José Azócar,2023,FF,Padres,R,,0,0.25,0,,1,0,,0.25,7.6602783297206205,0.25,0.5,-8.65664019988426,4,0,1,0,,1,0,,2023-08-19,2023-09-01,21
649966,Luis Urías,2023,CH,Red Sox,R,0.5857878,0.25,0.25,0,,0.75,0.25,5.871553582796096,0.25,10.429182960742864,0.75,0,,4,0.75,1,0.75,-2.651184837837068,0.25,0,,2023-08-19,2023-09-01,21
679845,Nick Loftin,2023,FF,Royals,R,0.473343096,0,0.25,0,,0.75,0.25,4.0921232667688585,0,,1,0,,4,0.25,1,0,,0.75,0.25,3.051104089974783,2023-08-19,2023-09-01,21
680776,Jarren Duran,2023,CH,Red Sox,L,,0,0,0,,0.25,0.75,4.619989806469024,0,,1,0,,4,0,1,0,,1,0,,2023-08-19,2023-09-01,21
668901,Mark Vientos,2023,CH,Mets,R,6.437705088,0.5,0.25,0,,0.5,0.5,11.92634610186439,0.5,16.220839025113932,0.5,0,,4,0.5,0.75,0.5,-4.2966541361488675,0.5,0,,2023-08-19,2023-09-01,21
643396,Isiah Kiner-Falefa,2023,CH,Yankees,R,4.54475246,0.5,0,0,,0.5,0.5,13.039931930751251,0.5,16.11118983877864,0.5,0,,4,0.75,0.75,0.5,-2.501134743219329,0,0.5,3.8397801815714168,2023-08-19,2023-09-01,21
680118,Dairon Blanco,2023,CH,Royals,R,,0,0,0,,0.5,0.5,10.301872811451883,0.5,7.950170291109898,0.25,0.25,-24.70955744108372,4,0,0.5,0.25,-2.3812248998240584,0.75,0,,2023-08-19,2023-09-01,21
677649,Ezequiel Duran,2023,CH,Rangers,R,,0,0,0.25,-4.548422005650252,0.75,0,,0,,0.75,0.25,-7.268848794772205,4,0.25,1,0,,0.25,0.75,2.804563432564878,2023-08-19,2023-09-01,21
656669,Jordan Luplow,2023,CH,Twins,R,,0,0,0,,0.25,0.75,5.955168183699038,0.5,7.667869681602353,0.5,0,,4,0,1,0,,0.75,0.25,2.0473721654642136,2023-08-19,2023-09-01,21
641343,Jake Bauers,2023,CH,Yankees,L,0.891531228,0,0,0,,1,0,,0.25,8.22356948795255,0.75,0,,4,0.25,0.75,0.75,-2.569434100873995,0.25,0,,2023-08-19,2023-09-01,21
686894,Joey Wiemer,2023,CH,Brewers,R,0.443753232,0,0.5,0,,0.75,0.25,4.217449713807955,0.5,13.04015769117484,0.5,0,,4,0.25,0.75,0,,0.75,0.25,3.2938816733137015,2023-08-19,2023-09-01,21
696100,Hunter Goodman,2023,CH,Rockies,R,7.81050518,0.25,0,0,,0.25,0.75,15.759261409938864,1,21.142369803670274,0,0,,4,0.75,1,0.25,-4.417948925394737,0.75,0,,2023-08-19,2023-09-01,21
543510,James McCann,2023,CH,Orioles,R,,0,0.25,0,,0.5,0.5,6.184452473807665,0.5,8.30650811611604,0.5,0,,4,0,1,0,,1,0,,2023-08-19,2023-09-01,21
501659,Abraham Almonte,2023,CH,Mets,S,4.664013678,0.3333333333333333,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,11.159682760725975,0.6666666666666666,17.069754020659982,0.3333333333333333,0,,3,0.6666666666666666,1,0.3333333333333333,-3.0594203404723705,0.6666666666666666,0,,2023-08-19,2023-09-01,21
624428,Adam Frazier,2023,CH,Orioles,L,5.273248608,0,0,0,,0.3333333333333333,0.6666666666666666,9.309779025370494,0.6666666666666666,14.442892945872105,0.3333333333333333,0,,3,0.3333333333333333,1,0,,0.6666666666666666,0.3333333333333333,2.451843297321274,2023-08-19,2023-09-01,21
663550,Trey Cabbage,2023,CU,Angels,L,4.979550924,1,0,0,,0,1,11.881754462630274,1,21.129581900066785,0,0,,3,1,1,1,-3.256785146507196,0,0,,2023-08-19,2023-09-01,21
670097,Zack Short,2023,CH,Tigers,R,,0,1,0,,1,0,,0,,1,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
671083,Buddy Kennedy,2023,CU,Diamondbacks,R,2.08850658,0,0,0.3333333333333333,-8.500470135127795,0,0.6666666666666666,8.480837438330813,0.6666666666666666,10.457869888077422,0.3333333333333333,0,,3,0.6666666666666666,1,0.3333333333333333,-5.269749872022688,0.6666666666666666,0,,2023-08-19,2023-09-01,21
596115,Trevor Story,2023,CH,Red Sox,R,,0,0,0,,1,0,,0.3333333333333333,11.608812164894063,0.6666666666666666,0,,3,0.3333333333333333,1,0,,1,0,,2023-08-19,2023-09-01,21
679845,Nick Loftin,2023,CH,Royals,R,,0,0.3333333333333333,0,,0.6666666666666666,0.3333333333333333,6.817752223971986,0.3333333333333333,9.24817805269395,0.6666666666666666,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
663611,Nick Madrigal,2023,CH,Cubs,R,,0,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,8.66607265058665,0.6666666666666666,10.638877446629762,0.3333333333333333,0,,3,0,1,0,,0.6666666666666666,0.3333333333333333,2.046718097422417,2023-08-19,2023-09-01,21
641856,Billy McKinney,2023,FF,Yankees,L,,0,0.3333333333333333,0.3333333333333333,-5.208413564748952,0.6666666666666666,0,,0,,1,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
542932,Jon Berti,2023,CH,Marlins,R,,0,0.3333333333333333,0,,0.6666666666666666,0.3333333333333333,7.227045616184821,0.6666666666666666,12.091153764620156,0.3333333333333333,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
671218,Heliot Ramos,2023,CH,Giants,R,2.872506108,0.3333333333333333,0,0,,0,1,10.162072703630761,0.6666666666666666,8.653088178022546,0.3333333333333333,0,,3,0.6666666666666666,1,0.3333333333333333,-2.0904872758418365,0.3333333333333333,0.3333333333333333,2.2957554743007247,2023-08-19,2023-09-01,21
493329,Yuli Gurriel,2023,CH,Marlins,R,,0,0.3333333333333333,0.3333333333333333,-4.2595433682865504,0.3333333333333333,0.3333333333333333,5.86254346282956,0.3333333333333333,9.638243595050684,0.6666666666666666,0,,3,0,1,0,,0.6666666666666666,0.3333333333333333,2.2593855539776553,2023-08-19,2023-09-01,21
665804,Miguel Amaya,2023,CH,Cubs,R,,0,0,0.3333333333333333,-4.86932029573623,0.6666666666666666,0,,0.6666666666666666,14.219562933395082,0.3333333333333333,0,,3,0,1,0.3333333333333333,-2.125936210182453,0.6666666666666666,0,,2023-08-19,2023-09-01,21
645444,Jose Herrera,2023,CH,Diamondbacks,L,0.787862508,0.3333333333333333,0.6666666666666666,0,,0.6666666666666666,0.3333333333333333,6.809156620832326,0.3333333333333333,11.132817549608474,0.6666666666666666,0,,3,0.3333333333333333,1,0.3333333333333333,-2.373867929414551,0.6666666666666666,0,,2023-08-19,2023-09-01,21
657757,Gavin Sheets,2023,CU,White Sox,L,1.5659667,0,0,0.3333333333333333,-5.3544925321097345,0.3333333333333333,0.3333333333333333,11.710907194631897,0.3333333333333333,13.09550255549156,0.6666666666666666,0,,3,0.3333333333333333,1,0,,1,0,,2023-08-19,2023-09-01,21
641511,Jason Delay,2023,CU,Pirates,R,2.171520876,0,0,0,,0.3333333333333333,0.6666666666666666,5.425288741244197,0.6666666666666666,11.087764404574193,0.3333333333333333,0,,3,0.6666666666666666,1,0.6666666666666666,-4.125162544048481,0.3333333333333333,0,,2023-08-19,2023-09-01,21
680911,Owen Miller,2023,CU,Brewers,R,,0,0.3333333333333333,0,,1,0,,0.3333333333333333,9.02984448825395,0.6666666666666666,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
680911,Owen Miller,2023,FF,Brewers,R,0.699400668,0,0,0,,1,0,,0,,0.3333333333333333,0.6666666666666666,-8.974336274591513,3,0.3333333333333333,1,0,,0,1,2.674539887506671,2023-08-19,2023-09-01,21
678882,Ceddanne Rafaela,2023,CU,Red Sox,R,,0,0,0,,0.3333333333333333,0.6666666666666666,6.121439643193511,0.3333333333333333,9.089072230671055,0.6666666666666666,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
669289,Santiago Espinal,2023,CH,Blue Jays,R,5.240489982,0,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,13.457467541795605,0.6666666666666666,16.464141037095747,0.3333333333333333,0,,3,0.6666666666666666,1,0,,1,0,,2023-08-19,2023-09-01,21
541645,Avisaíl García,2023,CH,Marlins,R,7.692548304,0.3333333333333333,0,0,,0,1,6.785589551739819,0.6666666666666666,13.540182367994307,0.3333333333333333,0,,3,0.3333333333333333,1,0.3333333333333333,-5.564793479649298,0.6666666666666666,0,,2023-08-19,2023-09-01,21
571745,Mitch Haniger,2023,CH,Giants,R,0.717032316,0,0.3333333333333333,0,,0.6666666666666666,0.3333333333333333,4.290858791309063,0,,1,0,,3,0.3333333333333333,1,0.6666666666666666,-2.7382304326385754,0.3333333333333333,0,,2023-08-19,2023-09-01,21
553882,Omar Narváez,2023,CH,Mets,L,,0,0.3333333333333333,0,,0.6666666666666666,0.3333333333333333,5.224018638233797,0.6666666666666666,9.268016722232485,0.3333333333333333,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
669134,Luis Campusano,2023,CH,Padres,R,0.1,0,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,7.2468135926601835,0.3333333333333333,7.082818430069223,0.6666666666666666,0,,3,0.3333333333333333,0.6666666666666666,0,,1,0,,2023-08-19,2023-09-01,21
678554,Curtis Mead,2023,CH,Rays,R,3.668704698,0.3333333333333333,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,11.514614277186421,0.6666666666666666,13.58105248082991,0.3333333333333333,0,,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,-2.688794178274749,0.6666666666666666,0,,2023-08-19,2023-09-01,21
669224,Austin Wells,2023,CU,Yankees,L,2.348054712,0,0.3333333333333333,0.3333333333333333,-4.113683589631414,0.6666666666666666,0,,0.3333333333333333,8.358385750156542,0.6666666666666666,0,,3,0.3333333333333333,1,0.3333333333333333,-4.574562509947462,0.6666666666666666,0,,2023-08-19,2023-09-01,21
669392,Samad Taylor,2023,CH,Royals,R,7.19549082,0.3333333333333333,0,0.3333333333333333,-4.298150651906941,0.3333333333333333,0.3333333333333333,14.460583769291606,0.3333333333333333,16.339697169678164,0.3333333333333333,0.3333333333333333,-11.778859836707932,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,-2.517496391462543,0.3333333333333333,0,,2023-08-19,2023-09-01,21
571657,Kyle Farmer,2023,CU,Twins,R,5.299742976,0,0,0.3333333333333333,-10.81080135330597,0.6666666666666666,0,,0.6666666666666666,9.374724429585367,0.3333333333333333,0,,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,-4.84669847331738,0.3333333333333333,0,,2023-08-19,2023-09-01,21
664057,Andrew Stevenson,2023,FF,Twins,L,0.34768568,0.3333333333333333,0.3333333333333333,0,,0.6666666666666666,0.3333333333333333,4.476264649870224,0,,0.3333333333333333,0.6666666666666666,-9.18056845882769,3,0.6666666666666666,1,0,,0.3333333333333333,0.6666666666666666,3.215776677664989,2023-08-19,2023-09-01,21
650907,René Pinto,2023,CH,Rays,R,,0,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,5.806641787762738,0.3333333333333333,8.583683871908635,0.6666666666666666,0,,3,0,1,0.6666666666666666,-2.483602329321964,0.3333333333333333,0,,2023-08-19,2023-09-01,21
683146,Brett Baty,2023,FF,Mets,L,0.374662404,0,0,0,,1,0,,0,,0.6666666666666666,0.3333333333333333,-7.397330683572457,3,1,1,0,,0,1,2.7498605263237565,2023-08-19,2023-09-01,21
605170,Victor Caratini,2023,CH,Brewers,L,4.562224146,0.3333333333333333,0,0,,0.3333333333333333,0.6666666666666666,12.117691770299938,0.6666666666666666,16.06817661625819,0.3333333333333333,0,,3,0.6666666666666666,1,0.3333333333333333,-2.9890500339220742,0.6666666666666666,0,,2023-08-19,2023-09-01,21
686531,Andre Lipcius,2023,FF,Tigers,R,0.818022564,0,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,6.066419886672028,0,,1,0,,3,0.3333333333333333,1,0,,0.6666666666666666,0.3333333333333333,3.8873834433001577,2023-08-19,2023-09-01,21
657757,Gavin Sheets,2023,CH,White Sox,L,2.622107526,0,0,0,,0,1,10.029311729700252,0.6666666666666666,15.651931693614053,0.3333333333333333,0,,3,0.6666666666666666,0.3333333333333333,0,,1,0,,2023-08-19,2023-09-01,21
669200,Mason McCoy,2023,FF,Blue Jays,R,0.747161668,0,0,0,,0,1,6.1244600118804895,0,,1,0,,3,1,1,0,,0,1,3.6510059924726375,2023-08-19,2023-09-01,21
676701,Alan Trejo,2023,CH,Rockies,R,3.004910424,0.3333333333333333,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,5.34971822514458,0.3333333333333333,14.764589743630692,0.6666666666666666,0,,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,-4.179141785721953,0.6666666666666666,0,,2023-08-19,2023-09-01,21
676694,Jake Meyers,2023,CH,Astros,R,4.049656824,0,0,0,,0,1,12.738477741708712,1,13.711755353709233,0,0,,3,1,1,0,,1,0,,2023-08-19,2023-09-01,21
571657,Kyle Farmer,2023,CH,Twins,R,,0,0.6666666666666666,0,,0.6666666666666666,0.3333333333333333,5.369648625226798,0.3333333333333333,7.534357966157252,0.6666666666666666,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
687093,Vaughn Grissom,2023,CH,Braves,R,,0,0.3333333333333333,0,,0.3333333333333333,0.6666666666666666,5.441006912825342,0.3333333333333333,9.102393771713512,0.6666666666666666,0,,3,0,1,0,,1,0,,2023-08-19,2023-09-01,21
686759,TJ Hopkins,2023,CU,Reds,R,2.206866924,0.3333333333333333,0.3333333333333333,0,,0.6666666666666666,0.3333333333333333,10.029318005798427,0.6666666666666666,15.418283385536355,0.3333333333333333,0,,3,0.3333333333333333,1,0.3333333333333333,-2.6555528353509854,0.6666666666666666,0,,2023-08-19,2023-09-01,21
541645,Avisaíl García,2023,CU,Marlins,R,,0,0.5,0,,1,0,,0.5,7.808926324914567,0.5,0,,2,0,1,0,,1,0,,2023-08-19,2023-09-01,21
408234,Miguel Cabrera,2023,CH,Tigers,R,,0,0.5,0,,0.5,0.5,8.156383644297673,0,,1,0,,2,0,0.5,0,,1,0,,2023-08-19,2023-09-01,21
595978,Austin Hedges,2023,CU,Rangers,R,14.65487622,0.5,0,0,,0,1,11.860054915990656,0.5,11.127099795633312,0.5,0,,2,0.5,0.5,0.5,-6.294247159606025,0.5,0,,2023-08-19,2023-09-01,21
681962,Vinny Capra,2023,CU,Pirates,R,,0,1,0,,1,0,,0,,1,0,,2,0,0.5,0,,1,0,,2023-08-19,2023-09-01,21
642851,Austin Wynns,2023,CU,Rockies,R,,0,0.5,0,,0.5,0.5,5.317027451538777,0.5,9.243332013090304,0.5,0,,2,0,0.5,0,,1,0,,2023-08-19,2023-09-01,21
600301,Taylor Motter,2023,CH,Cardinals,R,2.766352476,0,0,0,,0,1,6.998081822861927,0,,1,0,,2,0.5,0.5,0.5,-3.7644478469938165,0.5,0,,2023-08-19,2023-09-01,21
446334,Evan Longoria,2023,CH,Diamondbacks,R,0.894666144,0.5,0,0,,0.5,0.5,6.878193590166145,1,8.463414208707482,0,0,,2,0.5,1,0.5,-2.6181335819132454,0.5,0,,2023-08-19,2023-09-01,21
641511,Jason Delay,2023,CH,Pirates,R,7.372051008,0.5,0,0,,0,1,7.761659569705644,1,12.645126339951883,0,0,,2,0.5,1,0.5,-3.241798851322962,0.5,0,,2023-08-19,2023-09-01,21
